# Processado em: 2025-03-09T18:31:21.688754
,data_da_medicao,niveldagua_m,date,tempo_s
0,29/07/2015,49.05,2015-07-29,491443200.0
1,30/07/2015,49.05,2015-07-30,491529600.0
2,31/07/2015,49.01,2015-07-31,491616000.0
3,01/08/2015,49.02,2015-08-01,491702400.0
4,02/08/2015,48.99,2015-08-02,491788800.0
5,03/08/2015,49.0,2015-08-03,491875200.0
6,04/08/2015,49.01,2015-08-04,491961600.0
7,05/08/2015,49.0,2015-08-05,492048000.0
8,06/08/2015,48.97,2015-08-06,492134400.0
9,07/08/2015,48.96,2015-08-07,492220800.0
10,08/08/2015,48.99,2015-08-08,492307200.0
11,09/08/2015,48.99,2015-08-09,492393600.0
12,10/08/2015,49.0,2015-08-10,492480000.0
13,11/08/2015,49.0,2015-08-11,492566400.0
14,12/08/2015,48.99,2015-08-12,492652800.0
15,13/08/2015,48.98,2015-08-13,492739200.0
16,14/08/2015,48.98,2015-08-14,492825600.0
17,15/08/2015,48.95,2015-08-15,492912000.0
18,16/08/2015,48.96,2015-08-16,492998400.0
19,17/08/2015,48.95,2015-08-17,493084800.0
20,18/08/2015,48.92,2015-08-18,493171200.0
21,19/08/2015,48.95,2015-08-19,493257600.0
22,20/08/2015,48.95,2015-08-20,493344000.0
23,21/08/2015,48.93,2015-08-21,493430400.0
24,22/08/2015,48.9,2015-08-22,493516800.0
25,23/08/2015,48.88,2015-08-23,493603200.0
26,24/08/2015,48.9,2015-08-24,493689600.0
27,25/08/2015,48.9,2015-08-25,493776000.0
28,26/08/2015,48.88,2015-08-26,493862400.0
29,27/08/2015,48.92,2015-08-27,493948800.0
30,28/08/2015,48.93,2015-08-28,494035200.0
31,29/08/2015,48.9,2015-08-29,494121600.0
32,30/08/2015,48.88,2015-08-30,494208000.0
33,31/08/2015,48.86,2015-08-31,494294400.0
34,01/09/2015,48.86,2015-09-01,494380800.0
35,02/09/2015,48.85,2015-09-02,494467200.0
36,03/09/2015,48.82,2015-09-03,494553600.0
37,04/09/2015,48.84,2015-09-04,494640000.0
38,05/09/2015,48.85,2015-09-05,494726400.0
39,06/09/2015,48.82,2015-09-06,494812800.0
40,07/09/2015,48.77,2015-09-07,494899200.0
41,08/09/2015,48.74,2015-09-08,494985600.0
42,09/09/2015,48.81,2015-09-09,495072000.0
43,10/09/2015,48.79,2015-09-10,495158400.0
44,11/09/2015,48.81,2015-09-11,495244800.0
45,12/09/2015,48.84,2015-09-12,495331200.0
46,13/09/2015,48.83,2015-09-13,495417600.0
47,14/09/2015,48.79,2015-09-14,495504000.0
48,15/09/2015,48.75,2015-09-15,495590400.0
49,16/09/2015,48.71,2015-09-16,495676800.0
50,17/09/2015,48.7,2015-09-17,495763200.0
51,18/09/2015,48.73,2015-09-18,495849600.0
52,19/09/2015,48.73,2015-09-19,495936000.0
53,20/09/2015,48.72,2015-09-20,496022400.0
54,21/09/2015,48.7,2015-09-21,496108800.0
55,22/09/2015,48.69,2015-09-22,496195200.0
56,23/09/2015,48.68,2015-09-23,496281600.0
