# Processado em: 2025-03-09T18:29:13.006768
,data_da_medicao,niveldagua_m,date,tempo_s
0,30/03/2012,30.98,2012-03-30,386380800.0
1,31/03/2012,30.98,2012-03-31,386467200.0
2,01/04/2012,30.96,2012-04-01,386553600.0
3,02/04/2012,30.96,2012-04-02,386640000.0
4,03/04/2012,30.95,2012-04-03,386726400.0
5,04/04/2012,30.95,2012-04-04,386812800.0
6,05/04/2012,30.94,2012-04-05,386899200.0
7,06/04/2012,30.96,2012-04-06,386985600.0
8,07/04/2012,30.95,2012-04-07,387072000.0
9,08/04/2012,30.96,2012-04-08,387158400.0
10,09/04/2012,30.97,2012-04-09,387244800.0
11,10/04/2012,30.97,2012-04-10,387331200.0
12,11/04/2012,30.99,2012-04-11,387417600.0
13,12/04/2012,30.98,2012-04-12,387504000.0
14,13/04/2012,30.96,2012-04-13,387590400.0
15,14/04/2012,30.96,2012-04-14,387676800.0
16,15/04/2012,30.98,2012-04-15,387763200.0
17,16/04/2012,30.99,2012-04-16,387849600.0
18,17/04/2012,31.0,2012-04-17,387936000.0
19,18/04/2012,31.01,2012-04-18,388022400.0
20,19/04/2012,30.98,2012-04-19,388108800.0
21,20/04/2012,30.97,2012-04-20,388195200.0
22,21/04/2012,30.99,2012-04-21,388281600.0
23,22/04/2012,31.01,2012-04-22,388368000.0
24,23/04/2012,31.01,2012-04-23,388454400.0
25,24/04/2012,31.0,2012-04-24,388540800.0
26,25/04/2012,30.99,2012-04-25,388627200.0
27,26/04/2012,30.95,2012-04-26,388713600.0
28,27/04/2012,31.01,2012-04-27,388800000.0
29,28/04/2012,31.0,2012-04-28,388886400.0
30,29/04/2012,31.03,2012-04-29,388972800.0
31,30/04/2012,31.07,2012-04-30,389059200.0
32,01/05/2012,31.06,2012-05-01,389145600.0
33,02/05/2012,31.05,2012-05-02,389232000.0
34,03/05/2012,31.05,2012-05-03,389318400.0
35,04/05/2012,31.04,2012-05-04,389404800.0
36,05/05/2012,31.04,2012-05-05,389491200.0
37,06/05/2012,31.05,2012-05-06,389577600.0
38,07/05/2012,31.06,2012-05-07,389664000.0
39,08/05/2012,31.07,2012-05-08,389750400.0
40,09/05/2012,31.03,2012-05-09,389836800.0
41,10/05/2012,31.01,2012-05-10,389923200.0
42,11/05/2012,31.01,2012-05-11,390009600.0
43,12/05/2012,31.03,2012-05-12,390096000.0
44,13/05/2012,31.04,2012-05-13,390182400.0
45,14/05/2012,31.07,2012-05-14,390268800.0
46,15/05/2012,31.09,2012-05-15,390355200.0
47,16/05/2012,31.08,2012-05-16,390441600.0
48,17/05/2012,31.08,2012-05-17,390528000.0
49,18/05/2012,31.07,2012-05-18,390614400.0
50,19/05/2012,31.08,2012-05-19,390700800.0
51,20/05/2012,31.08,2012-05-20,390787200.0
52,21/05/2012,31.09,2012-05-21,390873600.0
53,22/05/2012,31.08,2012-05-22,390960000.0
54,23/05/2012,31.08,2012-05-23,391046400.0
55,24/05/2012,31.06,2012-05-24,391132800.0
56,25/05/2012,31.07,2012-05-25,391219200.0
57,26/05/2012,31.08,2012-05-26,391305600.0
58,27/05/2012,31.08,2012-05-27,391392000.0
59,28/05/2012,31.11,2012-05-28,391478400.0
60,29/05/2012,31.1,2012-05-29,391564800.0
61,30/05/2012,31.08,2012-05-30,391651200.0
62,31/05/2012,31.1,2012-05-31,391737600.0
63,01/06/2012,31.11,2012-06-01,391824000.0
64,02/06/2012,31.1,2012-06-02,391910400.0
65,03/06/2012,31.06,2012-06-03,391996800.0
66,04/06/2012,31.05,2012-06-04,392083200.0
67,05/06/2012,31.13,2012-06-05,392169600.0
68,06/06/2012,31.15,2012-06-06,392256000.0
69,07/06/2012,31.16,2012-06-07,392342400.0
70,08/06/2012,31.14,2012-06-08,392428800.0
71,09/06/2012,31.13,2012-06-09,392515200.0
72,10/06/2012,31.11,2012-06-10,392601600.0
73,11/06/2012,31.11,2012-06-11,392688000.0
74,12/06/2012,31.12,2012-06-12,392774400.0
75,13/06/2012,31.13,2012-06-13,392860800.0
76,14/06/2012,31.14,2012-06-14,392947200.0
77,15/06/2012,31.14,2012-06-15,393033600.0
78,16/06/2012,31.13,2012-06-16,393120000.0
79,17/06/2012,31.12,2012-06-17,393206400.0
80,18/06/2012,31.1,2012-06-18,393292800.0
81,19/06/2012,31.1,2012-06-19,393379200.0
82,20/06/2012,31.13,2012-06-20,393465600.0
83,21/06/2012,31.14,2012-06-21,393552000.0
84,22/06/2012,31.19,2012-06-22,393638400.0
85,23/06/2012,31.21,2012-06-23,393724800.0
86,24/06/2012,31.2,2012-06-24,393811200.0
87,25/06/2012,31.18,2012-06-25,393897600.0
88,26/06/2012,31.17,2012-06-26,393984000.0
89,27/06/2012,31.16,2012-06-27,394070400.0
90,28/06/2012,31.15,2012-06-28,394156800.0
91,29/06/2012,31.14,2012-06-29,394243200.0
92,30/06/2012,31.14,2012-06-30,394329600.0
93,01/07/2012,31.14,2012-07-01,394416000.0
94,02/07/2012,31.13,2012-07-02,394502400.0
95,03/07/2012,31.13,2012-07-03,394588800.0
96,04/07/2012,31.1,2012-07-04,394675200.0
97,05/07/2012,31.1,2012-07-05,394761600.0
98,06/07/2012,31.1,2012-07-06,394848000.0
99,07/07/2012,31.15,2012-07-07,394934400.0
100,08/07/2012,31.14,2012-07-08,395020800.0
101,09/07/2012,31.11,2012-07-09,395107200.0
102,10/07/2012,31.07,2012-07-10,395193600.0
103,11/07/2012,31.04,2012-07-11,395280000.0
104,12/07/2012,31.06,2012-07-12,395366400.0
105,13/07/2012,31.1,2012-07-13,395452800.0
106,14/07/2012,31.1,2012-07-14,395539200.0
107,15/07/2012,31.08,2012-07-15,395625600.0
108,16/07/2012,31.08,2012-07-16,395712000.0
109,17/07/2012,31.07,2012-07-17,395798400.0
110,18/07/2012,31.06,2012-07-18,395884800.0
111,19/07/2012,31.04,2012-07-19,395971200.0
112,20/07/2012,31.01,2012-07-20,396057600.0
113,21/07/2012,30.98,2012-07-21,396144000.0
114,22/07/2012,31.0,2012-07-22,396230400.0
115,23/07/2012,31.0,2012-07-23,396316800.0
116,24/07/2012,30.98,2012-07-24,396403200.0
117,25/07/2012,30.97,2012-07-25,396489600.0
118,26/07/2012,30.97,2012-07-26,396576000.0
119,27/07/2012,30.97,2012-07-27,396662400.0
120,28/07/2012,30.96,2012-07-28,396748800.0
121,29/07/2012,30.93,2012-07-29,396835200.0
122,30/07/2012,30.97,2012-07-30,396921600.0
123,31/07/2012,30.98,2012-07-31,397008000.0
124,01/08/2012,30.95,2012-08-01,397094400.0
125,02/08/2012,30.92,2012-08-02,397180800.0
126,03/08/2012,30.91,2012-08-03,397267200.0
127,04/08/2012,30.92,2012-08-04,397353600.0
128,05/08/2012,30.93,2012-08-05,397440000.0
129,06/08/2012,30.9,2012-08-06,397526400.0
130,07/08/2012,30.88,2012-08-07,397612800.0
131,08/08/2012,30.9,2012-08-08,397699200.0
132,09/08/2012,30.89,2012-08-09,397785600.0
133,10/08/2012,30.88,2012-08-10,397872000.0
134,11/08/2012,30.87,2012-08-11,397958400.0
135,12/08/2012,30.88,2012-08-12,398044800.0
136,13/08/2012,30.89,2012-08-13,398131200.0
137,14/08/2012,30.86,2012-08-14,398217600.0
138,15/08/2012,30.85,2012-08-15,398304000.0
139,16/08/2012,30.86,2012-08-16,398390400.0
140,17/08/2012,30.85,2012-08-17,398476800.0
141,18/08/2012,30.85,2012-08-18,398563200.0
142,19/08/2012,30.86,2012-08-19,398649600.0
143,20/08/2012,30.84,2012-08-20,398736000.0
144,21/08/2012,30.84,2012-08-21,398822400.0
145,22/08/2012,30.84,2012-08-22,398908800.0
146,23/08/2012,30.83,2012-08-23,398995200.0
147,24/08/2012,30.82,2012-08-24,399081600.0
148,25/08/2012,30.83,2012-08-25,399168000.0
149,26/08/2012,30.84,2012-08-26,399254400.0
150,27/08/2012,30.85,2012-08-27,399340800.0
151,28/08/2012,30.83,2012-08-28,399427200.0
152,29/08/2012,30.81,2012-08-29,399513600.0
153,30/08/2012,30.81,2012-08-30,399600000.0
154,31/08/2012,30.81,2012-08-31,399686400.0
155,01/09/2012,30.79,2012-09-01,399772800.0
156,02/09/2012,30.8,2012-09-02,399859200.0
157,03/09/2012,30.81,2012-09-03,399945600.0
158,04/09/2012,30.81,2012-09-04,400032000.0
159,05/09/2012,30.79,2012-09-05,400118400.0
160,06/09/2012,30.77,2012-09-06,400204800.0
161,07/09/2012,30.77,2012-09-07,400291200.0
162,08/09/2012,30.79,2012-09-08,400377600.0
163,09/09/2012,30.78,2012-09-09,400464000.0
164,10/09/2012,30.77,2012-09-10,400550400.0
165,11/09/2012,30.76,2012-09-11,400636800.0
166,12/09/2012,30.76,2012-09-12,400723200.0
167,13/09/2012,30.77,2012-09-13,400809600.0
168,14/09/2012,30.77,2012-09-14,400896000.0
169,15/09/2012,30.76,2012-09-15,400982400.0
170,16/09/2012,30.74,2012-09-16,401068800.0
171,17/09/2012,30.74,2012-09-17,401155200.0
172,18/09/2012,30.72,2012-09-18,401241600.0
173,19/09/2012,30.75,2012-09-19,401328000.0
174,20/09/2012,30.76,2012-09-20,401414400.0
175,21/09/2012,30.74,2012-09-21,401500800.0
176,22/09/2012,30.79,2012-09-22,401587200.0
177,23/09/2012,30.76,2012-09-23,401673600.0
178,24/09/2012,30.72,2012-09-24,401760000.0
179,25/09/2012,30.75,2012-09-25,401846400.0
180,26/09/2012,30.8,2012-09-26,401932800.0
181,27/09/2012,30.79,2012-09-27,402019200.0
