# Processado em: 2025-02-24T19:05:03.495998
,data_da_medicao,niveldagua_m,date,tempo_s
0,25/07/2011,33.28,2011-07-25,364867200.0
1,26/07/2011,33.3,2011-07-26,364953600.0
2,27/07/2011,33.28,2011-07-27,365040000.0
3,28/07/2011,33.25,2011-07-28,365126400.0
4,29/07/2011,33.24,2011-07-29,365212800.0
5,30/07/2011,33.24,2011-07-30,365299200.0
6,31/07/2011,33.24,2011-07-31,365385600.0
7,01/08/2011,33.26,2011-08-01,365472000.0
8,02/08/2011,33.26,2011-08-02,365558400.0
9,03/08/2011,33.29,2011-08-03,365644800.0
10,04/08/2011,33.27,2011-08-04,365731200.0
11,05/08/2011,33.22,2011-08-05,365817600.0
12,06/08/2011,33.21,2011-08-06,365904000.0
13,07/08/2011,33.2,2011-08-07,365990400.0
14,08/08/2011,33.19,2011-08-08,366076800.0
15,09/08/2011,33.18,2011-08-09,366163200.0
16,10/08/2011,33.17,2011-08-10,366249600.0
17,11/08/2011,33.17,2011-08-11,366336000.0
18,12/08/2011,33.14,2011-08-12,366422400.0
19,13/08/2011,33.15,2011-08-13,366508800.0
20,14/08/2011,33.16,2011-08-14,366595200.0
21,15/08/2011,33.13,2011-08-15,366681600.0
22,16/08/2011,33.13,2011-08-16,366768000.0
23,17/08/2011,33.13,2011-08-17,366854400.0
24,18/08/2011,33.09,2011-08-18,366940800.0
25,19/08/2011,33.09,2011-08-19,367027200.0
26,20/08/2011,33.2,2011-08-20,367113600.0
27,21/08/2011,33.19,2011-08-21,367200000.0
28,22/08/2011,33.15,2011-08-22,367286400.0
29,23/08/2011,33.14,2011-08-23,367372800.0
30,24/08/2011,33.11,2011-08-24,367459200.0
31,25/08/2011,33.1,2011-08-25,367545600.0
32,26/08/2011,33.09,2011-08-26,367632000.0
33,27/08/2011,33.06,2011-08-27,367718400.0
34,28/08/2011,33.07,2011-08-28,367804800.0
35,29/08/2011,33.06,2011-08-29,367891200.0
36,30/08/2011,33.06,2011-08-30,367977600.0
37,31/08/2011,33.11,2011-08-31,368064000.0
38,01/09/2011,33.1,2011-09-01,368150400.0
39,02/09/2011,33.07,2011-09-02,368236800.0
40,03/09/2011,33.05,2011-09-03,368323200.0
41,04/09/2011,33.03,2011-09-04,368409600.0
42,05/09/2011,33.04,2011-09-05,368496000.0
43,06/09/2011,33.03,2011-09-06,368582400.0
44,07/09/2011,33.02,2011-09-07,368668800.0
45,08/09/2011,33.01,2011-09-08,368755200.0
46,09/09/2011,33.05,2011-09-09,368841600.0
47,10/09/2011,33.04,2011-09-10,368928000.0
48,11/09/2011,33.06,2011-09-11,369014400.0
49,12/09/2011,33.04,2011-09-12,369100800.0
50,13/09/2011,33.01,2011-09-13,369187200.0
51,14/09/2011,33.02,2011-09-14,369273600.0
52,15/09/2011,33.01,2011-09-15,369360000.0
53,16/09/2011,33.0,2011-09-16,369446400.0
54,17/09/2011,32.99,2011-09-17,369532800.0
55,18/09/2011,33.01,2011-09-18,369619200.0
56,19/09/2011,32.99,2011-09-19,369705600.0
57,20/09/2011,32.98,2011-09-20,369792000.0
58,21/09/2011,32.99,2011-09-21,369878400.0
59,22/09/2011,32.96,2011-09-22,369964800.0
60,23/09/2011,32.99,2011-09-23,370051200.0
61,24/09/2011,33.01,2011-09-24,370137600.0
62,25/09/2011,32.99,2011-09-25,370224000.0
63,26/09/2011,32.98,2011-09-26,370310400.0
64,27/09/2011,32.97,2011-09-27,370396800.0
65,28/09/2011,32.95,2011-09-28,370483200.0
66,29/09/2011,32.94,2011-09-29,370569600.0
67,30/09/2011,32.94,2011-09-30,370656000.0
68,01/10/2011,32.93,2011-10-01,370742400.0
69,02/10/2011,32.96,2011-10-02,370828800.0
70,03/10/2011,32.96,2011-10-03,370915200.0
71,04/10/2011,32.94,2011-10-04,371001600.0
72,05/10/2011,32.94,2011-10-05,371088000.0
73,06/10/2011,32.94,2011-10-06,371174400.0
74,07/10/2011,32.93,2011-10-07,371260800.0
75,08/10/2011,32.91,2011-10-08,371347200.0
76,09/10/2011,32.91,2011-10-09,371433600.0
77,10/10/2011,32.92,2011-10-10,371520000.0
78,11/10/2011,32.92,2011-10-11,371606400.0
79,12/10/2011,32.9,2011-10-12,371692800.0
80,13/10/2011,32.89,2011-10-13,371779200.0
81,14/10/2011,32.9,2011-10-14,371865600.0
82,15/10/2011,32.91,2011-10-15,371952000.0
83,16/10/2011,32.91,2011-10-16,372038400.0
84,17/10/2011,32.91,2011-10-17,372124800.0
85,18/10/2011,32.91,2011-10-18,372211200.0
86,19/10/2011,32.93,2011-10-19,372297600.0
87,20/10/2011,32.92,2011-10-20,372384000.0
88,21/10/2011,32.9,2011-10-21,372470400.0
89,22/10/2011,32.9,2011-10-22,372556800.0
90,23/10/2011,32.93,2011-10-23,372643200.0
91,24/10/2011,32.9,2011-10-24,372729600.0
92,25/10/2011,32.88,2011-10-25,372816000.0
93,26/10/2011,32.9,2011-10-26,372902400.0
94,27/10/2011,32.88,2011-10-27,372988800.0
95,28/10/2011,32.87,2011-10-28,373075200.0
96,29/10/2011,32.86,2011-10-29,373161600.0
97,30/10/2011,32.91,2011-10-30,373248000.0
98,31/10/2011,32.9,2011-10-31,373334400.0
99,01/11/2011,32.9,2011-11-01,373420800.0
100,02/11/2011,32.9,2011-11-02,373507200.0
101,03/11/2011,32.89,2011-11-03,373593600.0
102,04/11/2011,32.88,2011-11-04,373680000.0
103,05/11/2011,32.87,2011-11-05,373766400.0
104,06/11/2011,32.88,2011-11-06,373852800.0
105,07/11/2011,32.87,2011-11-07,373939200.0
106,08/11/2011,32.85,2011-11-08,374025600.0
107,09/11/2011,32.85,2011-11-09,374112000.0
108,10/11/2011,32.86,2011-11-10,374198400.0
109,11/11/2011,32.87,2011-11-11,374284800.0
110,12/11/2011,32.86,2011-11-12,374371200.0
111,13/11/2011,32.85,2011-11-13,374457600.0
112,14/11/2011,32.84,2011-11-14,374544000.0
113,15/11/2011,32.85,2011-11-15,374630400.0
114,16/11/2011,32.87,2011-11-16,374716800.0
115,17/11/2011,32.86,2011-11-17,374803200.0
116,18/11/2011,32.85,2011-11-18,374889600.0
