# Processado em: 2025-03-10T16:57:59.038735
,data_da_medicao,niveldagua_m,date,tempo_s
0,20/10/2011,14.31,2011-10-20,372384000.0
1,21/10/2011,14.32,2011-10-21,372470400.0
2,22/10/2011,14.32,2011-10-22,372556800.0
3,23/10/2011,14.31,2011-10-23,372643200.0
4,24/10/2011,14.34,2011-10-24,372729600.0
5,25/10/2011,14.4,2011-10-25,372816000.0
6,26/10/2011,14.42,2011-10-26,372902400.0
7,27/10/2011,14.44,2011-10-27,372988800.0
8,28/10/2011,14.46,2011-10-28,373075200.0
9,29/10/2011,14.5,2011-10-29,373161600.0
10,30/10/2011,14.5,2011-10-30,373248000.0
11,31/10/2011,14.51,2011-10-31,373334400.0
12,01/11/2011,14.52,2011-11-01,373420800.0
13,02/11/2011,14.52,2011-11-02,373507200.0
14,03/11/2011,14.54,2011-11-03,373593600.0
15,04/11/2011,14.56,2011-11-04,373680000.0
16,05/11/2011,14.59,2011-11-05,373766400.0
17,06/11/2011,14.61,2011-11-06,373852800.0
18,07/11/2011,14.62,2011-11-07,373939200.0
19,08/11/2011,14.64,2011-11-08,374025600.0
20,09/11/2011,14.67,2011-11-09,374112000.0
21,10/11/2011,14.68,2011-11-10,374198400.0
22,11/11/2011,14.7,2011-11-11,374284800.0
23,12/11/2011,14.72,2011-11-12,374371200.0
24,13/11/2011,14.75,2011-11-13,374457600.0
25,14/11/2011,14.76,2011-11-14,374544000.0
26,15/11/2011,14.79,2011-11-15,374630400.0
27,16/11/2011,14.79,2011-11-16,374716800.0
28,17/11/2011,14.81,2011-11-17,374803200.0
29,18/11/2011,14.81,2011-11-18,374889600.0
30,19/11/2011,14.82,2011-11-19,374976000.0
31,20/11/2011,14.84,2011-11-20,375062400.0
32,21/11/2011,14.86,2011-11-21,375148800.0
33,22/11/2011,14.88,2011-11-22,375235200.0
34,23/11/2011,14.88,2011-11-23,375321600.0
35,24/11/2011,14.89,2011-11-24,375408000.0
36,25/11/2011,14.91,2011-11-25,375494400.0
37,26/11/2011,14.94,2011-11-26,375580800.0
38,27/11/2011,14.95,2011-11-27,375667200.0
39,28/11/2011,14.96,2011-11-28,375753600.0
40,29/11/2011,14.97,2011-11-29,375840000.0
41,30/11/2011,14.99,2011-11-30,375926400.0
42,01/12/2011,15.0,2011-12-01,376012800.0
43,02/12/2011,15.01,2011-12-02,376099200.0
44,03/12/2011,15.02,2011-12-03,376185600.0
45,04/12/2011,15.03,2011-12-04,376272000.0
46,05/12/2011,15.04,2011-12-05,376358400.0
47,06/12/2011,15.04,2011-12-06,376444800.0
48,07/12/2011,15.05,2011-12-07,376531200.0
49,08/12/2011,15.06,2011-12-08,376617600.0
50,09/12/2011,15.08,2011-12-09,376704000.0
51,10/12/2011,15.09,2011-12-10,376790400.0
52,11/12/2011,15.08,2011-12-11,376876800.0
53,12/12/2011,15.07,2011-12-12,376963200.0
54,13/12/2011,15.07,2011-12-13,377049600.0
55,14/12/2011,15.07,2011-12-14,377136000.0
56,15/12/2011,15.07,2011-12-15,377222400.0
57,16/12/2011,15.05,2011-12-16,377308800.0
58,17/12/2011,15.02,2011-12-17,377395200.0
59,18/12/2011,15.0,2011-12-18,377481600.0
60,19/12/2011,14.99,2011-12-19,377568000.0
61,20/12/2011,14.96,2011-12-20,377654400.0
62,21/12/2011,14.96,2011-12-21,377740800.0
63,22/12/2011,14.95,2011-12-22,377827200.0
64,23/12/2011,14.94,2011-12-23,377913600.0
65,24/12/2011,14.92,2011-12-24,378000000.0
66,25/12/2011,14.9,2011-12-25,378086400.0
67,26/12/2011,14.88,2011-12-26,378172800.0
68,27/12/2011,14.87,2011-12-27,378259200.0
69,28/12/2011,14.86,2011-12-28,378345600.0
70,29/12/2011,14.85,2011-12-29,378432000.0
71,30/12/2011,14.82,2011-12-30,378518400.0
72,31/12/2011,14.81,2011-12-31,378604800.0
73,01/01/2012,14.8,2012-01-01,378691200.0
74,02/01/2012,14.74,2012-01-02,378777600.0
75,03/01/2012,14.65,2012-01-03,378864000.0
76,04/01/2012,14.56,2012-01-04,378950400.0
77,05/01/2012,14.48,2012-01-05,379036800.0
78,06/01/2012,14.39,2012-01-06,379123200.0
79,07/01/2012,14.3,2012-01-07,379209600.0
80,08/01/2012,14.21,2012-01-08,379296000.0
81,09/01/2012,14.13,2012-01-09,379382400.0
82,10/01/2012,14.05,2012-01-10,379468800.0
83,11/01/2012,13.97,2012-01-11,379555200.0
84,12/01/2012,13.88,2012-01-12,379641600.0
85,13/01/2012,13.82,2012-01-13,379728000.0
86,14/01/2012,13.73,2012-01-14,379814400.0
87,15/01/2012,13.66,2012-01-15,379900800.0
88,16/01/2012,13.59,2012-01-16,379987200.0
89,17/01/2012,13.53,2012-01-17,380073600.0
90,18/01/2012,13.46,2012-01-18,380160000.0
91,19/01/2012,13.39,2012-01-19,380246400.0
92,20/01/2012,13.3,2012-01-20,380332800.0
93,21/01/2012,13.22,2012-01-21,380419200.0
