# Processado em: 2025-03-07T16:40:44.441414
,data_da_medicao,niveldagua_m,date,tempo_s
0,05/12/2010,7.44,2010-12-05,344822400.0
1,06/12/2010,7.38,2010-12-06,344908800.0
2,07/12/2010,7.47,2010-12-07,344995200.0
3,08/12/2010,7.38,2010-12-08,345081600.0
4,09/12/2010,7.37,2010-12-09,345168000.0
5,10/12/2010,7.35,2010-12-10,345254400.0
6,11/12/2010,7.34,2010-12-11,345340800.0
7,12/12/2010,7.31,2010-12-12,345427200.0
8,13/12/2010,7.31,2010-12-13,345513600.0
9,14/12/2010,7.35,2010-12-14,345600000.0
10,15/12/2010,7.35,2010-12-15,345686400.0
11,16/12/2010,7.35,2010-12-16,345772800.0
12,17/12/2010,7.35,2010-12-17,345859200.0
13,18/12/2010,7.36,2010-12-18,345945600.0
14,19/12/2010,7.35,2010-12-19,346032000.0
15,20/12/2010,7.37,2010-12-20,346118400.0
16,21/12/2010,7.37,2010-12-21,346204800.0
17,22/12/2010,7.42,2010-12-22,346291200.0
18,23/12/2010,7.37,2010-12-23,346377600.0
19,24/12/2010,7.38,2010-12-24,346464000.0
20,25/12/2010,7.36,2010-12-25,346550400.0
21,26/12/2010,7.37,2010-12-26,346636800.0
22,27/12/2010,7.38,2010-12-27,346723200.0
23,28/12/2010,7.45,2010-12-28,346809600.0
24,29/12/2010,7.39,2010-12-29,346896000.0
25,30/12/2010,7.48,2010-12-30,346982400.0
26,31/12/2010,7.54,2010-12-31,347068800.0
27,01/01/2011,7.55,2011-01-01,347155200.0
28,02/01/2011,7.53,2011-01-02,347241600.0
29,03/01/2011,7.54,2011-01-03,347328000.0
30,04/01/2011,7.54,2011-01-04,347414400.0
31,05/01/2011,7.55,2011-01-05,347500800.0
32,06/01/2011,7.55,2011-01-06,347587200.0
33,07/01/2011,7.57,2011-01-07,347673600.0
34,08/01/2011,7.57,2011-01-08,347760000.0
35,09/01/2011,7.48,2011-01-09,347846400.0
36,10/01/2011,7.41,2011-01-10,347932800.0
37,11/01/2011,7.46,2011-01-11,348019200.0
38,12/01/2011,7.4,2011-01-12,348105600.0
39,13/01/2011,7.5,2011-01-13,348192000.0
40,14/01/2011,7.57,2011-01-14,348278400.0
41,15/01/2011,7.54,2011-01-15,348364800.0
42,16/01/2011,7.51,2011-01-16,348451200.0
43,17/01/2011,7.49,2011-01-17,348537600.0
44,18/01/2011,7.42,2011-01-18,348624000.0
45,19/01/2011,7.39,2011-01-19,348710400.0
46,20/01/2011,7.49,2011-01-20,348796800.0
47,21/01/2011,7.43,2011-01-21,348883200.0
48,22/01/2011,7.4,2011-01-22,348969600.0
49,23/01/2011,7.49,2011-01-23,349056000.0
50,24/01/2011,7.54,2011-01-24,349142400.0
51,25/01/2011,7.42,2011-01-25,349228800.0
52,26/01/2011,7.39,2011-01-26,349315200.0
53,27/01/2011,7.38,2011-01-27,349401600.0
54,28/01/2011,7.4,2011-01-28,349488000.0
55,29/01/2011,7.41,2011-01-29,349574400.0
56,30/01/2011,7.38,2011-01-30,349660800.0
57,31/01/2011,7.36,2011-01-31,349747200.0
58,01/02/2011,7.46,2011-02-01,349833600.0
59,02/02/2011,7.39,2011-02-02,349920000.0
60,03/02/2011,7.38,2011-02-03,350006400.0
