
Id Ponto:;3100020033
Consulta em:;06/09/2024 12:58:49
Número de sequencia do nível d'agua;Data da medição;Hora da medição;Nível da água;Vazão;Bombeando;
1;27/07/2010;20:00;9,64;;N;
2;28/07/2010;16:00;9,65;;N;
3;29/07/2010;7:00;9,66;;N;
4;30/07/2010;16:00;9,68;;N;
5;31/07/2010;21:00;9,69;;N;
6;01/08/2010;13:00;9,70;;N;
7;02/08/2010;11:00;9,72;;N;
8;03/08/2010;21:00;9,74;;N;
9;04/08/2010;11:00;9,76;;N;
10;05/08/2010;6:00;9,78;;N;
11;06/08/2010;17:00;9,78;;N;
12;07/08/2010;16:00;9,80;;N;
13;08/08/2010;2:00;9,80;;N;
14;09/08/2010;8:00;9,81;;N;
15;10/08/2010;3:00;9,83;;N;
16;11/08/2010;6:00;9,85;;N;
17;12/08/2010;19:00;9,87;;N;
18;13/08/2010;22:00;9,88;;N;
19;14/08/2010;12:00;9,89;;N;
20;15/08/2010;22:00;9,90;;N;
21;16/08/2010;23:00;9,92;;N;
22;17/08/2010;12:00;9,92;;N;
23;18/08/2010;9:00;9,92;;N;
24;19/08/2010;17:00;9,94;;N;
25;20/08/2010;9:00;9,96;;N;
26;21/08/2010;8:00;9,98;;N;
27;22/08/2010;15:00;10,00;;N;
28;23/08/2010;19:00;10,01;;N;
29;24/08/2010;18:00;10,05;;N;
30;25/08/2010;10:00;10,06;;N;
31;26/08/2010;6:00;10,08;;N;
32;27/03/2011;12:00;7,97;;N;
33;28/03/2011;7:00;7,95;;N;
34;29/03/2011;12:00;7,91;;N;
35;30/03/2011;12:00;7,87;;N;
36;31/03/2011;7:00;7,84;;N;
37;01/04/2011;6:00;7,81;;N;
38;02/04/2011;23:00;7,77;;N;
39;03/04/2011;23:00;7,75;;N;
40;04/04/2011;22:00;7,73;;N;
41;05/04/2011;9:00;7,72;;N;
42;06/04/2011;9:00;7,71;;N;
43;07/04/2011;17:00;7,70;;N;
44;08/04/2011;8:00;7,70;;N;
45;09/04/2011;11:00;7,69;;N;
46;10/04/2011;8:00;7,69;;N;
47;11/04/2011;2:00;7,70;;N;
48;12/04/2011;7:00;7,69;;N;
49;13/04/2011;1:00;7,70;;N;
50;14/04/2011;19:00;7,69;;N;
51;15/04/2011;14:00;7,69;;N;
52;16/04/2011;2:00;7,70;;N;
53;17/04/2011;9:00;7,70;;N;
54;18/04/2011;11:00;7,72;;N;
55;19/04/2011;10:00;7,74;;N;
56;20/04/2011;14:00;7,75;;N;
57;21/04/2011;12:00;7,76;;N;
58;22/04/2011;20:00;7,76;;N;
59;23/04/2011;14:00;7,77;;N;
60;24/04/2011;7:00;7,78;;N;
61;25/04/2011;17:00;7,80;;N;
62;26/04/2011;14:00;7,80;;N;
63;27/04/2011;0:00;7,82;;N;
64;28/04/2011;8:00;7,82;;N;
65;29/04/2011;18:00;7,83;;N;
66;30/04/2011;1:00;7,84;;N;
67;01/05/2011;0:00;7,86;;N;
68;02/05/2011;17:00;7,88;;N;
69;03/05/2011;15:00;7,89;;N;
70;04/05/2011;19:00;7,90;;N;
71;05/05/2011;4:00;7,91;;N;
72;06/05/2011;11:00;7,94;;N;
73;07/05/2011;17:00;7,94;;N;
74;08/05/2011;10:00;7,95;;N;
75;09/05/2011;11:00;7,97;;N;
76;10/05/2011;11:00;8,00;;N;
77;11/05/2011;11:00;8,04;;N;
78;12/05/2011;11:00;8,06;;N;
79;13/05/2011;7:00;8,07;;N;
80;14/05/2011;12:00;8,07;;N;
81;15/05/2011;11:00;8,08;;N;
82;16/05/2011;16:00;8,11;;N;
83;17/05/2011;15:00;8,13;;N;
84;18/05/2011;10:00;8,13;;N;
85;19/05/2011;11:00;8,15;;N;
86;20/05/2011;5:00;8,17;;N;
87;21/05/2011;19:00;8,19;;N;
88;22/05/2011;0:00;8,20;;N;
89;23/05/2011;18:00;8,22;;N;
90;24/05/2011;11:00;8,23;;N;
91;25/05/2011;22:00;8,26;;N;
92;26/05/2011;0:00;8,25;;N;
93;27/05/2011;11:00;8,29;;N;
94;28/05/2011;12:00;8,29;;N;
95;29/05/2011;11:00;8,30;;N;
96;30/05/2011;15:00;8,33;;N;
97;31/05/2011;19:00;8,34;;N;
98;01/06/2011;10:00;8,36;;N;
99;02/06/2011;16:00;8,38;;N;
100;03/06/2011;4:00;8,40;;N;
101;04/06/2011;16:00;8,40;;N;
102;05/06/2011;1:00;8,40;;N;
103;06/06/2011;11:00;8,42;;N;
104;07/06/2011;11:00;8,44;;N;
105;08/06/2011;8:00;8,46;;N;
106;09/06/2011;11:00;8,46;;N;
107;10/06/2011;14:00;8,46;;N;
108;11/06/2011;20:00;8,48;;N;
109;12/06/2011;20:00;8,49;;N;
110;13/06/2011;20:00;8,52;;N;
111;14/06/2011;11:00;8,52;;N;
112;15/06/2011;4:00;8,54;;N;
113;16/06/2011;11:00;8,54;;N;
114;17/06/2011;2:00;8,57;;N;
115;18/06/2011;9:00;8,58;;N;
116;19/06/2011;18:00;8,58;;N;
117;20/06/2011;11:00;8,60;;N;
118;21/06/2011;8:00;8,63;;N;
119;22/06/2011;11:00;8,65;;N;
120;23/06/2011;12:00;8,65;;N;
121;24/06/2011;16:00;8,67;;N;
122;25/06/2011;22:00;8,67;;N;
123;26/06/2011;5:00;8,69;;N;
124;27/06/2011;16:00;8,72;;N;
125;28/06/2011;2:00;8,73;;N;
126;29/06/2011;20:00;8,74;;N;
127;30/06/2011;16:00;8,77;;N;
128;01/07/2011;0:00;8,78;;N;
129;02/07/2011;7:00;8,78;;N;
130;03/07/2011;8:00;8,79;;N;
131;04/07/2011;22:00;8,82;;N;
132;05/07/2011;4:00;8,83;;N;
133;06/07/2011;23:00;8,85;;N;
134;07/07/2011;17:00;8,84;;N;
135;08/07/2011;11:00;8,85;;N;
136;09/07/2011;9:00;8,86;;N;
137;10/07/2011;17:00;8,88;;N;
138;11/07/2011;11:00;8,90;;N;
139;12/07/2011;11:00;8,94;;N;
140;13/07/2011;17:00;8,95;;N;
141;14/07/2011;22:00;8,95;;N;
142;15/07/2011;11:00;8,96;;N;
143;16/07/2011;19:00;8,97;;N;
144;17/07/2011;0:00;8,98;;N;
145;18/07/2011;19:00;9,00;;N;
146;19/07/2011;11:00;9,02;;N;
147;20/07/2011;21:00;9,04;;N;
148;21/07/2011;11:00;9,06;;N;
149;22/07/2011;11:00;9,08;;N;
150;23/07/2011;20:00;9,08;;N;
151;24/07/2011;20:00;9,09;;N;
152;25/07/2011;17:00;9,11;;N;
153;26/07/2011;18:00;9,13;;N;
154;27/07/2011;19:00;9,14;;N;
155;28/07/2011;11:00;9,16;;N;
156;29/07/2011;19:00;9,16;;N;
157;30/07/2011;11:00;9,18;;N;
158;31/07/2011;7:00;9,18;;N;
159;01/08/2011;20:00;9,20;;N;
160;02/08/2011;2:00;9,21;;N;
161;03/08/2011;11:00;9,24;;N;
162;04/08/2011;5:00;9,24;;N;
163;05/08/2011;11:00;9,25;;N;
164;06/08/2011;17:00;9,27;;N;
165;07/08/2011;9:00;9,26;;N;
166;08/08/2011;11:00;9,29;;N;
167;09/08/2011;11:00;9,32;;N;
168;10/08/2011;11:00;9,34;;N;
169;11/08/2011;11:00;9,35;;N;
170;12/08/2011;16:00;9,37;;N;
171;13/08/2011;14:00;9,37;;N;
172;14/08/2011;3:00;9,38;;N;
173;15/08/2011;18:00;9,41;;N;
174;16/08/2011;11:00;9,43;;N;
175;17/08/2011;11:00;9,45;;N;
176;18/08/2011;11:00;9,46;;N;
177;19/08/2011;11:00;9,48;;N;
178;20/08/2011;11:00;9,49;;N;
179;21/08/2011;23:00;9,49;;N;
180;22/08/2011;11:00;9,51;;N;
181;23/08/2011;11:00;9,53;;N;
182;24/08/2011;11:00;9,54;;N;
183;25/08/2011;16:00;9,56;;N;
184;26/08/2011;16:00;9,58;;N;
185;27/08/2011;14:00;9,59;;N;
186;28/08/2011;3:00;9,59;;N;
187;29/08/2011;11:00;9,62;;N;
188;30/08/2011;1:00;9,64;;N;
189;31/08/2011;1:00;9,65;;N;
190;01/09/2011;18:00;9,66;;N;
191;02/09/2011;11:00;9,67;;N;
192;03/09/2011;11:00;9,69;;N;
193;04/09/2011;11:00;9,71;;N;
194;05/09/2011;11:00;9,72;;N;
195;06/09/2011;11:00;9,74;;N;
196;07/09/2011;15:00;9,75;;N;
197;08/09/2011;16:00;9,75;;N;
198;09/09/2011;17:00;9,78;;N;
199;10/09/2011;17:00;9,79;;N;
200;11/09/2011;2:00;9,82;;N;
201;12/09/2011;15:00;9,83;;N;
202;13/09/2011;11:00;9,85;;N;
203;14/09/2011;2:00;9,87;;N;
204;15/09/2011;9:00;9,88;;N;
205;16/09/2011;19:00;9,89;;N;
206;17/09/2011;11:00;9,91;;N;
207;18/09/2011;11:00;9,92;;N;
208;19/09/2011;11:00;9,95;;N;
209;20/09/2011;11:00;9,96;;N;
210;21/09/2011;11:00;9,98;;N;
211;22/09/2011;0:00;10,00;;N;
212;23/09/2011;8:00;10,01;;N;
213;24/09/2011;2:00;10,02;;N;
214;25/09/2011;6:00;10,03;;N;
215;26/09/2011;17:00;10,06;;N;
216;27/09/2011;18:00;10,08;;N;
217;28/09/2011;18:00;10,10;;N;
218;29/09/2011;17:00;10,11;;N;
219;30/09/2011;11:00;10,13;;N;
