# Processado em: 2025-03-10T16:57:19.180733
,data_da_medicao,niveldagua_m,date,tempo_s
0,16/06/2011,10.1,2011-06-16,361497600.0
1,17/06/2011,10.12,2011-06-17,361584000.0
2,18/06/2011,10.14,2011-06-18,361670400.0
3,19/06/2011,10.14,2011-06-19,361756800.0
4,20/06/2011,10.15,2011-06-20,361843200.0
5,21/06/2011,10.17,2011-06-21,361929600.0
6,22/06/2011,10.19,2011-06-22,362016000.0
7,23/06/2011,10.21,2011-06-23,362102400.0
8,24/06/2011,10.22,2011-06-24,362188800.0
9,25/06/2011,10.23,2011-06-25,362275200.0
10,26/06/2011,10.27,2011-06-26,362361600.0
11,27/06/2011,10.28,2011-06-27,362448000.0
12,28/06/2011,10.28,2011-06-28,362534400.0
13,29/06/2011,10.28,2011-06-29,362620800.0
14,30/06/2011,10.28,2011-06-30,362707200.0
15,01/07/2011,10.3,2011-07-01,362793600.0
16,02/07/2011,10.31,2011-07-02,362880000.0
17,03/07/2011,10.32,2011-07-03,362966400.0
18,04/07/2011,10.33,2011-07-04,363052800.0
19,05/07/2011,10.34,2011-07-05,363139200.0
20,06/07/2011,10.39,2011-07-06,363225600.0
21,07/07/2011,10.42,2011-07-07,363312000.0
22,08/07/2011,10.44,2011-07-08,363398400.0
23,09/07/2011,10.47,2011-07-09,363484800.0
24,10/07/2011,10.43,2011-07-10,363571200.0
25,11/07/2011,10.42,2011-07-11,363657600.0
26,12/07/2011,10.43,2011-07-12,363744000.0
27,13/07/2011,10.44,2011-07-13,363830400.0
28,14/07/2011,10.45,2011-07-14,363916800.0
29,15/07/2011,10.46,2011-07-15,364003200.0
30,16/07/2011,10.49,2011-07-16,364089600.0
31,17/07/2011,10.5,2011-07-17,364176000.0
32,18/07/2011,10.51,2011-07-18,364262400.0
33,19/07/2011,10.51,2011-07-19,364348800.0
34,20/07/2011,10.54,2011-07-20,364435200.0
35,21/07/2011,10.56,2011-07-21,364521600.0
36,22/07/2011,10.57,2011-07-22,364608000.0
37,23/07/2011,10.58,2011-07-23,364694400.0
38,24/07/2011,10.59,2011-07-24,364780800.0
39,25/07/2011,10.6,2011-07-25,364867200.0
40,26/07/2011,10.69,2011-07-26,364953600.0
41,27/07/2011,10.64,2011-07-27,365040000.0
42,28/07/2011,10.64,2011-07-28,365126400.0
43,29/07/2011,10.64,2011-07-29,365212800.0
44,30/07/2011,10.65,2011-07-30,365299200.0
45,31/07/2011,10.66,2011-07-31,365385600.0
46,01/08/2011,10.67,2011-08-01,365472000.0
47,02/08/2011,10.67,2011-08-02,365558400.0
48,03/08/2011,10.71,2011-08-03,365644800.0
49,04/08/2011,10.71,2011-08-04,365731200.0
50,05/08/2011,10.7,2011-08-05,365817600.0
51,06/08/2011,10.72,2011-08-06,365904000.0
52,07/08/2011,10.74,2011-08-07,365990400.0
53,08/08/2011,10.75,2011-08-08,366076800.0
54,09/08/2011,10.76,2011-08-09,366163200.0
55,10/08/2011,10.78,2011-08-10,366249600.0
56,11/08/2011,10.79,2011-08-11,366336000.0
57,12/08/2011,10.8,2011-08-12,366422400.0
58,13/08/2011,10.83,2011-08-13,366508800.0
59,14/08/2011,10.83,2011-08-14,366595200.0
60,15/08/2011,10.85,2011-08-15,366681600.0
61,16/08/2011,10.86,2011-08-16,366768000.0
62,17/08/2011,10.87,2011-08-17,366854400.0
63,18/08/2011,10.88,2011-08-18,366940800.0
64,19/08/2011,10.89,2011-08-19,367027200.0
65,20/08/2011,10.92,2011-08-20,367113600.0
66,21/08/2011,10.96,2011-08-21,367200000.0
67,22/08/2011,10.94,2011-08-22,367286400.0
68,23/08/2011,10.95,2011-08-23,367372800.0
69,24/08/2011,10.96,2011-08-24,367459200.0
70,25/08/2011,10.98,2011-08-25,367545600.0
71,26/08/2011,11.03,2011-08-26,367632000.0
72,27/08/2011,11.02,2011-08-27,367718400.0
73,28/08/2011,11.05,2011-08-28,367804800.0
74,29/08/2011,11.04,2011-08-29,367891200.0
75,30/08/2011,11.07,2011-08-30,367977600.0
76,31/08/2011,11.08,2011-08-31,368064000.0
77,01/09/2011,11.1,2011-09-01,368150400.0
78,02/09/2011,11.11,2011-09-02,368236800.0
79,03/09/2011,11.12,2011-09-03,368323200.0
80,04/09/2011,11.12,2011-09-04,368409600.0
81,05/09/2011,11.12,2011-09-05,368496000.0
82,06/09/2011,11.13,2011-09-06,368582400.0
83,07/09/2011,11.16,2011-09-07,368668800.0
84,08/09/2011,11.17,2011-09-08,368755200.0
85,09/09/2011,11.18,2011-09-09,368841600.0
86,10/09/2011,11.2,2011-09-10,368928000.0
87,11/09/2011,11.21,2011-09-11,369014400.0
88,12/09/2011,11.21,2011-09-12,369100800.0
89,13/09/2011,11.22,2011-09-13,369187200.0
90,14/09/2011,11.27,2011-09-14,369273600.0
91,15/09/2011,11.27,2011-09-15,369360000.0
92,16/09/2011,11.29,2011-09-16,369446400.0
93,17/09/2011,11.3,2011-09-17,369532800.0
94,18/09/2011,11.3,2011-09-18,369619200.0
95,19/09/2011,11.3,2011-09-19,369705600.0
96,20/09/2011,11.32,2011-09-20,369792000.0
97,21/09/2011,11.34,2011-09-21,369878400.0
98,22/09/2011,11.35,2011-09-22,369964800.0
99,23/09/2011,11.35,2011-09-23,370051200.0
100,24/09/2011,11.4,2011-09-24,370137600.0
101,25/09/2011,11.4,2011-09-25,370224000.0
102,26/09/2011,11.41,2011-09-26,370310400.0
103,27/09/2011,11.41,2011-09-27,370396800.0
104,28/09/2011,11.42,2011-09-28,370483200.0
105,29/09/2011,11.45,2011-09-29,370569600.0
106,30/09/2011,11.45,2011-09-30,370656000.0
107,01/10/2011,11.47,2011-10-01,370742400.0
108,02/10/2011,11.48,2011-10-02,370828800.0
109,03/10/2011,11.5,2011-10-03,370915200.0
110,04/10/2011,11.52,2011-10-04,371001600.0
111,05/10/2011,11.53,2011-10-05,371088000.0
112,06/10/2011,11.53,2011-10-06,371174400.0
113,07/10/2011,11.54,2011-10-07,371260800.0
114,08/10/2011,11.56,2011-10-08,371347200.0
115,09/10/2011,11.57,2011-10-09,371433600.0
116,10/10/2011,11.58,2011-10-10,371520000.0
117,11/10/2011,11.6,2011-10-11,371606400.0
118,12/10/2011,11.61,2011-10-12,371692800.0
